Timestamp,number_of_viruses,number_of_cells,number_of_dead_cells
100345,8,85,15
100411,8,85,15
100488,8,85,15
100554,8,85,15
100616,8,85,15
100679,8,85,15
100743,8,85,15
100806,8,85,15
100876,8,85,15
100959,8,85,15
101011,9,85,15
101082,8,85,15
101136,8,85,15
101198,8,85,15
101262,8,85,15
101325,8,85,15
101392,8,85,15
101450,8,85,15
101512,8,85,15
101576,8,85,15
101642,8,85,15
101703,8,85,15
101768,8,85,15
101830,8,85,15
101892,8,85,15
101958,8,85,15
102021,8,85,15
102082,8,85,15
102145,8,85,15
102210,7,84,16
102275,7,84,16
102337,6,84,16
102400,6,84,16
102463,6,84,16
102527,6,84,16
102592,6,84,16
102655,6,84,16
102719,5,83,17
102782,5,83,17
102845,5,83,17
102908,5,83,17
102971,5,83,17
103034,5,83,17
103105,5,83,17
103176,5,83,17
103242,5,83,17
103308,5,83,17
103367,5,83,17
103431,5,83,17
103495,5,83,17
103558,5,83,17
103620,5,83,17
103684,5,83,17
103748,5,83,17
103812,5,83,17
103876,5,83,17
103939,5,83,17
104003,5,83,17
104068,5,83,17
104128,5,83,17
104192,5,83,17
104258,5,83,17
104320,5,83,17
104384,5,83,17
104449,5,83,17
104520,5,83,17
104579,5,83,17
104647,5,83,17
104727,5,83,17
104780,5,83,17
104844,5,83,17
104910,5,83,17
104971,5,83,17
105031,5,83,17
105098,5,83,17
105161,5,83,17
105227,5,83,17
105288,5,83,17
105350,5,83,17
105411,5,83,17
105492,5,83,17
105554,5,83,17
105617,5,83,17
105683,5,83,17
105746,5,83,17
105827,5,83,17
105888,5,83,17
105946,5,83,17
106011,5,83,17
106076,5,83,17
106149,6,83,17
106201,6,83,17
106263,6,83,17
106360,5,82,18
106425,5,82,18
106503,6,82,18
106562,6,82,18
106626,6,82,18
106691,6,82,18
106765,6,82,18
106831,6,82,18
106896,6,82,18
106964,6,82,18
107021,6,82,18
107085,6,82,18
107149,6,82,18
107210,6,82,18
107278,6,82,18
107341,6,82,18
107399,6,82,18
107462,6,82,18
107526,6,82,18
107589,6,82,18
107654,5,81,19
107717,5,81,19
107779,5,81,19
107843,5,81,19
107906,5,81,19
107969,5,81,19
108032,5,81,19
108098,5,81,19
108164,5,81,19
108234,5,81,19
108290,5,81,19
108353,5,81,19
108415,5,81,19
108478,5,81,19
108542,5,81,19
108606,5,81,19
108669,5,81,19
108733,5,81,19
108794,5,81,19
108859,5,81,19
108922,5,81,19
108985,5,81,19
109049,5,81,19
109112,5,81,19
109182,5,81,19
109246,5,81,19
109303,5,81,19
109364,5,81,19
109428,5,81,19
109495,5,81,19
109582,5,81,19
109647,5,81,19
109710,5,81,19
109778,5,81,19
109837,5,81,19
109902,5,81,19
109965,5,81,19
110027,5,81,19
110090,5,81,19
110154,5,81,19
110219,5,81,19
110282,5,81,19
110346,5,81,19
110410,5,81,19
110471,5,81,19
110536,5,81,19
110599,5,81,19
110663,5,81,19
110727,5,81,19
110791,5,81,19
110858,5,81,19
110915,5,81,19
110977,5,81,19
111043,5,81,19
111105,5,81,19
111168,5,81,19
111233,6,81,19
111297,6,81,19
111367,5,80,20
111422,6,80,20
111486,6,80,20
111549,6,80,20
111612,6,80,20
111678,7,80,20
111742,7,80,20
111804,7,80,20
111865,7,80,20
111930,7,80,20
111995,7,80,20
112055,7,80,20
112120,7,80,20
112188,7,80,20
112253,7,80,20
112309,7,80,20
112370,7,80,20
112434,7,80,20
112496,7,80,20
112560,7,80,20
112624,7,80,20
112687,7,80,20
112805,7,80,20
112868,7,80,20
112927,7,80,20
112989,7,79,21
113052,6,79,21
113113,6,79,21
113181,6,79,21
113247,6,79,21
113305,6,79,21
113370,6,79,21
113431,6,79,21
113494,6,79,21
113564,6,79,21
113621,6,79,21
113683,6,79,21
113748,6,79,21
113809,6,79,21
113871,6,79,21
113936,6,79,21
113996,6,79,21
114061,5,79,21
114124,5,79,21
114189,4,79,21
114251,4,79,21
114316,4,79,21
114379,4,79,21
114443,4,79,21
114510,4,79,21
114570,4,79,21
114634,4,79,21
114697,4,79,21
114764,4,79,21
114829,4,79,21
114886,4,79,21
114947,4,79,21
115017,4,79,21
115079,4,79,21
115136,4,79,21
115201,4,79,21
115263,4,79,21
115327,4,79,21
115398,4,79,21
115455,4,79,21
115517,4,79,21
115580,4,79,21
115648,4,79,21
115708,4,79,21
115772,4,79,21
115837,4,79,21
115896,4,79,21
115960,4,79,21
116021,4,79,21
116086,4,79,21
116148,4,79,21
116212,4,79,21
116279,4,79,21
116338,4,79,21
116403,4,79,21
116466,4,79,21
116531,4,79,21
116597,5,79,21
116657,4,78,22
116720,5,78,22
116783,6,78,22
116864,6,78,22
116937,6,78,22
116989,6,78,22
117053,6,78,22
117113,6,78,22
117177,6,78,22
117246,6,78,22
117345,7,78,22
117416,7,78,22
117495,7,78,22
117569,7,78,22
117622,7,78,22
117685,7,78,22
117748,7,78,22
117811,7,78,22
117874,7,78,22
117939,7,78,22
118003,7,78,22
118083,7,78,22
118155,7,78,22
118215,7,78,22
118272,7,78,22
118350,7,78,22
118414,7,78,22
118477,7,78,22
118544,7,78,22
118603,7,78,22
118668,7,78,22
118734,7,78,22
118800,7,78,22
118868,6,78,22
118938,6,78,22
119017,6,78,22
119078,6,78,22
119149,6,78,22
119211,7,78,22
119266,7,78,22
119332,7,78,22
119395,7,78,22
119468,7,78,22
119543,7,78,22
119600,7,78,22
119665,7,78,22
119727,7,78,22
119796,7,78,22
119880,7,78,22
119943,7,78,22
120014,7,78,22
120069,7,78,22
120137,7,78,22
120193,7,78,22
120264,7,78,22
120322,7,78,22
120401,7,78,22
120469,7,78,22
120533,7,78,22
120598,7,78,22
120675,7,78,22
120762,7,78,22
120829,7,78,22
120918,7,78,22
120986,7,78,22
121053,7,78,22
121113,7,78,22
121187,7,78,22
121263,6,78,22
121320,6,78,22
121381,5,78,22
121449,5,78,22
121519,5,78,22
121609,5,78,22
121681,5,78,22
121748,7,78,22
121819,7,78,22
121897,7,77,23
121954,9,77,23
122017,9,77,23
122078,9,77,23
122151,10,77,23
122213,10,77,23
122271,10,77,23
122338,11,77,23
122413,11,77,23
122482,11,77,23
122564,11,77,23
122622,11,77,23
122699,11,77,23
122763,11,77,23
122855,11,77,23
122926,11,77,23
123032,11,77,23
123118,11,77,23
123200,11,77,23
123252,11,77,23
123345,11,77,23
123450,11,77,23
123560,11,77,23
123657,11,77,23
123744,11,77,23
123838,11,77,23
123950,11,77,23
124119,11,77,23
124270,11,77,23
124369,11,77,23
124647,11,77,23
124955,11,77,23
125254,11,77,23
125596,11,77,23
125788,12,77,23
125877,10,77,23
125938,10,77,23
126037,10,77,23
126102,10,77,23
126162,10,77,23
126220,10,77,23
126296,10,77,23
126387,10,77,23
126444,10,77,23
126503,10,77,23
126567,10,77,23
126630,10,77,23
126693,10,77,23
126755,10,77,23
126818,10,77,23
126882,10,77,23
126946,11,77,23
127012,11,77,23
127070,12,77,23
127134,13,77,23
127197,14,77,23
127262,15,77,23
127323,15,77,23
127390,15,77,23
127463,16,77,23
127553,16,77,23
127616,17,77,23
127670,17,77,23
127732,16,77,23
127796,16,77,23
127861,16,77,23
127920,16,77,23
127987,16,77,23
128049,16,77,23
128112,16,77,23
128177,16,77,23
128239,16,77,23
128302,16,77,23
128367,16,77,23
128430,16,77,23
128494,16,77,23
128556,16,77,23
128623,15,77,23
128687,15,77,23
128747,15,77,23
128816,15,77,23
128878,14,77,23
128938,14,77,23
129000,14,77,23
129065,14,77,23
129130,14,77,23
129198,14,77,23
129255,14,77,23
129318,14,77,23
129382,14,77,23
129446,14,77,23
129506,14,77,23
129573,14,77,23
129635,14,77,23
129714,14,77,23
129786,14,77,23
129847,14,77,23
129904,14,77,23
129971,14,77,23
130030,14,77,23
130168,14,77,23
130258,14,77,23
130385,14,77,23
130457,13,77,23
130537,12,77,23
130618,12,77,23
130684,12,77,23
130746,12,77,23
130804,12,77,23
130868,12,77,23
130930,12,77,23
131009,12,77,23
131072,12,77,23
131136,12,77,23
131199,12,77,23
131261,12,77,23
131332,12,77,23
131391,12,77,23
131452,12,77,23
131516,12,77,23
131579,12,77,23
131650,12,77,23
131707,12,77,23
131770,12,77,23
131833,12,77,23
131898,12,77,23
131963,12,77,23
132022,12,77,23
132085,12,77,23
132150,12,77,23
132214,12,77,23
132275,13,77,23
132348,13,77,23
132416,13,76,24
132487,13,76,24
132545,13,76,24
132605,11,75,25
132667,11,75,25
132728,11,75,25
132796,11,75,25
132855,11,75,25
132918,11,75,25
132983,11,75,25
133049,11,75,25
133112,11,75,25
133174,11,75,25
133238,11,75,25
133301,11,75,25
133366,11,75,25
133428,11,75,25
133492,11,75,25
133555,11,75,25
133620,11,75,25
133681,11,75,25
133747,11,75,25
133814,11,75,25
133874,11,75,25
133938,11,75,25
133999,11,75,25
134064,11,75,25
134125,11,75,25
134188,11,75,25
134252,11,75,25
134316,11,75,25
134379,11,75,25
134441,11,75,25
134505,11,75,25
134571,11,75,25
134632,11,75,25
134698,11,75,25
134763,11,75,25
134823,11,75,25
134887,11,75,25
134948,11,75,25
135012,11,75,25
135097,11,75,25
135171,11,75,25
135247,12,75,25
135340,11,75,25
135401,11,75,25
135475,11,75,25
135539,11,75,25
135600,11,75,25
135685,11,75,25
135748,11,75,25
135836,11,75,25
135921,11,75,25
136001,11,75,25
136090,11,75,25
136172,11,75,25
136256,11,75,25
136321,11,75,25
136405,11,75,25
136468,11,75,25
136531,11,75,25
136596,11,75,25
136655,11,75,25
136718,10,75,25
136781,10,75,25
136884,10,74,26
136957,10,74,26
137022,9,74,26
137082,9,74,26
137145,9,74,26
137210,9,74,26
137272,9,74,26
137337,10,74,26
137399,10,74,26
137463,10,74,26
137529,10,74,26
137590,10,73,27
137654,10,73,27
137717,10,72,28
137782,10,72,28
137846,9,71,29
137907,9,71,29
137970,9,71,29
138032,9,71,29
138097,9,71,29
138161,9,71,29
138223,9,71,29
138285,9,71,29
138349,9,71,29
138413,9,71,29
138476,9,71,29
138541,9,71,29
138602,9,71,29
138666,9,71,29
138730,9,71,29
138797,9,71,29
138864,9,71,29
138921,9,71,29
138985,9,71,29
139050,8,71,29
139113,8,71,29
139179,8,71,29
139239,8,71,29
139307,8,71,29
139367,8,71,29
139430,8,71,29
139495,8,71,29
139557,8,71,29
139622,8,71,29
139683,8,71,29
139747,8,71,29
139813,8,71,29
139880,7,71,29
139939,7,71,29
140006,7,71,29
140073,7,71,29
140137,7,71,29
140192,7,71,29
140266,7,71,29
140334,7,71,29
140405,7,71,29
140474,7,71,29
140546,7,71,29
140604,7,71,29
140670,7,71,29
140759,7,71,29
140814,6,71,29
140876,6,71,29
140937,6,71,29
141006,6,71,29
141066,6,71,29
141128,6,71,29
141190,6,71,29
141254,6,71,29
141316,6,71,29
141378,6,71,29
141444,6,71,29
141505,6,71,29
141569,6,71,29
141634,6,71,29
141696,6,71,29
141761,6,71,29
141824,6,71,29
141890,6,71,29
141955,6,71,29
142068,5,70,30
142156,5,70,30
142218,5,70,30
142281,5,70,30
142346,5,70,30
142406,5,70,30
142473,5,70,30
142535,5,70,30
142597,5,70,30
142701,5,70,30
142765,5,70,30
142818,5,69,31
142885,5,69,31
142948,5,69,31
143015,6,69,31
143070,6,69,31
143133,6,69,31
143196,6,69,31
143264,6,69,31
143323,6,69,31
143386,6,69,31
143448,6,69,31
143513,6,69,31
143578,6,69,31
143639,6,69,31
143704,6,69,31
143768,6,69,31
143832,6,69,31
143895,6,69,31
143957,6,69,31
144020,6,69,31
144084,6,69,31
144148,5,69,31
144212,5,69,31
144275,5,69,31
144339,5,69,31
144404,5,69,31
144466,5,69,31
144530,5,69,31
144595,5,69,31
144662,5,69,31
144722,4,69,31
144780,4,69,31
144847,4,69,31
144915,4,69,31
144973,4,69,31
145035,4,69,31
145101,4,69,31
145166,4,69,31
145225,4,69,31
145291,4,69,31
145363,4,69,31
145424,4,69,31
145480,4,69,31
145541,4,69,31
145604,4,69,31
145675,4,69,31
145731,4,69,31
145807,4,69,31
145883,4,69,31
145949,4,69,31
146005,4,69,31
146066,4,69,31
146132,4,69,31
146194,4,69,31
146255,4,69,31
146317,4,69,31
146381,4,69,31
146446,4,69,31
146507,4,69,31
146571,4,69,31
146634,4,69,31
146699,4,69,31
146762,4,69,31
146827,4,69,31
146890,4,69,31
146953,4,69,31
147016,4,69,31
147079,4,69,31
147144,4,69,31
147207,4,69,31
147269,4,69,31
147334,4,69,31
147399,4,69,31
147464,4,69,31
147524,3,69,31
147586,3,69,31
147650,3,69,31
147713,3,69,31
147776,3,69,31
147839,3,69,31
147902,3,69,31
147965,3,69,31
148030,3,69,31
148092,3,69,31
148154,3,69,31
148217,3,69,31
148282,3,69,31
148350,3,69,31
148409,3,69,31
148472,3,69,31
148533,3,69,31
148596,3,69,31
148662,3,69,31
148723,3,69,31
148787,3,69,31
148852,3,69,31
148915,3,69,31
149026,3,69,31
149092,3,69,31
149162,3,69,31
149229,3,69,31
149296,2,69,31
149357,2,69,31
149447,2,69,31
149504,2,69,31
149566,2,69,31
149640,2,69,31
149708,2,69,31
149772,2,69,31
149836,2,69,31
149898,2,69,31
149963,2,69,31
150024,2,69,31
150093,2,69,31
150154,2,69,31
150215,2,69,31
150280,2,69,31
150349,2,69,31
150413,2,69,31
150470,2,69,31
150533,2,69,31
150598,2,69,31
150662,2,69,31
150724,2,69,31
150788,2,69,31
150852,2,69,31
150913,2,69,31
150977,2,69,31
151047,2,69,31
151104,2,69,31
151168,2,69,31
151232,2,69,31
151292,2,69,31
151355,2,69,31
151418,2,69,31
151481,2,69,31
151545,2,69,31
151607,2,69,31
151671,2,69,31
151733,2,69,31
151798,2,69,31
151861,2,69,31
151932,2,69,31
151984,2,69,31
152047,2,69,31
152114,2,69,31
152174,2,69,31
152238,2,69,31
152301,2,69,31
152363,2,69,31
152433,2,69,31
152493,2,69,31
152556,2,69,31
152620,2,69,31
152684,2,69,31
152747,2,69,31
152813,2,69,31
152877,2,69,31
152940,2,69,31
153002,2,69,31
153065,1,68,32
153129,1,68,32
153191,1,68,32
153256,1,68,32
153319,1,68,32
153382,1,68,32
153445,1,68,32
153508,1,68,32
153573,1,68,32
153634,1,68,32
153698,1,68,32
153763,1,68,32
153824,1,68,32
153889,1,68,32
153953,1,68,32
154014,1,68,32
154082,1,68,32
154142,1,68,32
154205,1,68,32
154270,1,68,32
154333,1,68,32
154397,1,68,32
154460,1,68,32
154523,1,68,32
154587,1,68,32
154654,1,68,32
154712,1,68,32
154779,1,68,32
154839,1,68,32
154902,1,68,32
154965,1,68,32
155028,1,68,32
155092,1,68,32
155156,1,68,32
155218,1,68,32
155283,1,68,32
155347,1,68,32
155416,1,68,32
155475,1,68,32
155538,1,68,32
155600,1,68,32
155664,1,68,32
155730,1,68,32
155792,1,68,32
155860,1,68,32
155919,1,68,32
155979,1,68,32
156041,1,68,32
156105,1,68,32
156169,1,68,32
156233,1,68,32
156299,1,68,32
156357,1,68,32
156420,1,68,32
156484,1,68,32
156548,1,68,32
156613,1,68,32
156675,1,68,32
156739,1,68,32
156801,1,68,32
156863,1,68,32
156931,2,68,32
156990,2,68,32
157053,2,68,32
157117,2,68,32
157182,2,68,32
157241,2,68,32
157305,2,68,32
157368,2,68,32
157431,2,68,32
157496,2,68,32
157559,2,68,32
157623,2,68,32
157684,2,68,32
157747,2,68,32
157814,2,68,32
157876,2,68,32
157939,2,68,32
157999,2,68,32
158064,2,68,32
158128,2,68,32
158190,2,68,32
158254,1,67,33
158316,1,67,33
158379,1,67,33
158443,1,67,33
158507,1,67,33
158569,1,67,33
158633,1,67,33
158698,1,67,33
158762,1,67,33
158823,1,67,33
158886,1,67,33
158952,1,67,33
159013,1,67,33
159076,1,67,33
159140,1,67,33
159202,1,67,33
159265,1,67,33
159332,1,67,33
159392,1,67,33
159455,1,67,33
159518,1,67,33
159580,1,67,33
159646,1,67,33
159708,1,67,33
159770,1,67,33
159834,1,67,33
159898,1,67,33
159965,1,67,33
160023,1,67,33
160092,1,67,33
160155,1,67,33
160222,1,67,33
160285,1,67,33
160349,1,67,33
160439,1,67,33
160534,1,67,33
160614,1,67,33
160679,1,67,33
160740,1,67,33
160805,1,67,33
160877,1,67,33
160949,1,67,33
161009,1,67,33
161072,1,67,33
161140,1,67,33
161201,1,67,33
161296,1,67,33
161388,1,67,33
161452,1,67,33
161517,1,67,33
161580,1,67,33
161642,1,67,33
161706,1,67,33
161769,1,67,33
161835,1,67,33
161905,1,67,33
161967,1,67,33
162024,2,67,33
162086,2,67,33
162151,2,67,33
162217,2,67,33
162282,2,67,33
162344,2,67,33
162406,2,67,33
162469,2,67,33
162530,2,67,33
162592,2,67,33
162657,2,67,33
162723,2,67,33
162802,2,67,33
162864,2,67,33
162923,2,67,33
162987,2,67,33
163049,2,67,33
163113,2,67,33
163178,2,67,33
163242,2,67,33
163304,2,67,33
163366,2,67,33
163430,2,67,33
163495,2,67,33
163556,2,67,33
163620,2,67,33
163684,2,67,33
163747,2,67,33
163816,2,67,33
163872,2,67,33
163935,2,67,33
163999,2,67,33
164063,2,67,33
164125,2,67,33
164189,2,67,33
164252,2,67,33
164317,2,67,33
164381,2,67,33
164444,2,67,33
164507,2,67,33
164571,2,67,33
164635,2,67,33
164698,2,67,33
164762,2,67,33
164825,2,67,33
164887,2,67,33
164949,2,67,33
165014,2,67,33
165076,2,67,33
165139,2,67,33
165202,2,67,33
165265,2,67,33
165331,2,67,33
165400,2,67,33
165475,2,67,33
165550,2,67,33
165630,2,67,33
165693,2,67,33
165755,2,67,33
165817,2,67,33
165882,2,67,33
165948,2,67,33
166009,2,67,33
166070,2,67,33
166134,2,67,33
166198,2,67,33
166265,2,67,33
166326,2,67,33
166388,2,67,33
166455,2,67,33
166514,2,67,33
166578,2,67,33
166641,2,67,33
166703,2,67,33
166767,2,67,33
166831,2,67,33
166897,2,67,33
166959,2,67,33
167021,2,67,33
167085,3,67,33
167148,3,67,33
167215,3,67,33
167276,3,67,33
167338,3,67,33
167402,3,67,33
167465,3,67,33
167532,4,67,33
167592,4,67,33
167655,4,67,33
167718,4,67,33
167781,4,67,33
167846,4,67,33
167907,4,67,33
167970,4,67,33
168033,4,67,33
168097,4,67,33
168159,4,67,33
168223,4,67,33
168285,4,67,33
168349,4,67,33
168416,4,67,33
168482,4,67,33
168538,4,67,33
168599,4,67,33
168663,4,67,33
168726,4,67,33
168790,4,67,33
168852,4,67,33
168915,4,67,33
168980,4,67,33
169043,4,67,33
169105,4,67,33
169168,4,67,33
169231,4,67,33
169294,4,67,33
169357,4,67,33
169419,4,67,33
169482,4,67,33
169546,4,67,33
169614,4,67,33
169676,4,67,33
169735,4,67,33
169801,4,67,33
169867,4,67,33
169922,4,67,33
169985,4,67,33
170050,4,67,33
170115,4,67,33
170178,4,67,33
170239,4,67,33
170304,4,67,33
170372,4,67,33
170460,4,67,33
170553,4,67,33
170634,4,67,33
170701,4,67,33
170767,4,67,33
170824,4,67,33
170887,4,67,33
170949,4,67,33
171016,4,67,33
171081,4,67,33
171140,4,67,33
171218,4,67,33
171286,4,67,33
171342,4,67,33
171403,4,67,33
171470,4,67,33
171531,4,67,33
171597,4,67,33
171658,4,67,33
171722,4,67,33
171786,4,67,33
171850,4,67,33
171914,4,67,33
171982,4,67,33
172042,4,67,33
172151,5,67,33
172219,4,66,34
172282,4,66,34
172343,4,66,34
172406,4,66,34
172470,4,66,34
172536,5,66,34
172601,5,66,34
172664,5,66,34
172725,5,66,34
172787,5,66,34
172849,6,66,34
172914,6,66,34
172977,6,66,34
173041,6,66,34
173102,6,66,34
173165,6,66,34
173229,6,66,34
173292,6,66,34
173354,6,66,34
173418,6,66,34
173481,6,66,34
173543,6,66,34
173606,6,66,34
173670,5,66,34
173731,5,66,34
173796,5,66,34
173859,5,66,34
173925,5,66,34
173987,5,66,34
174073,5,66,34
174151,5,66,34
174208,5,66,34
174271,5,66,34
174335,5,66,34
174399,5,66,34
174463,5,66,34
174527,5,66,34
174591,5,66,34
174656,5,66,34
174721,5,66,34
174806,5,66,34
174860,5,66,34
174926,5,66,34
174987,5,66,34
175051,5,66,34
175115,5,66,34
175173,5,66,34
175235,5,66,34
175298,5,66,34
175369,5,66,34
175431,5,66,34
175490,5,66,34
175566,5,66,34
175634,5,66,34
175699,5,66,34
175757,5,66,34
175821,5,66,34
175884,5,66,34
175946,5,66,34
176008,5,66,34
176071,5,66,34
176135,5,66,34
176198,5,66,34
176261,5,66,34
176323,5,66,34
176386,5,66,34
176450,5,66,34
176514,5,66,34
176576,5,66,34
176639,5,66,34
176703,5,66,34
176766,5,66,34
176830,5,66,34
176893,5,66,34
176957,5,66,34
177019,5,66,34
177083,5,66,34
177147,5,66,34
177216,6,66,34
177274,5,65,35
177336,5,65,35
177399,5,65,35
177465,6,65,35
177526,6,65,35
177588,6,65,35
177653,7,65,35
177715,7,65,35
177776,7,65,35
177841,7,65,35
177904,8,65,35
177968,8,65,35
178031,8,65,35
178094,8,65,35
178157,8,65,35
178221,8,65,35
178284,8,65,35
178348,8,65,35
178408,8,65,35
178472,8,65,35
178535,8,65,35
178601,8,65,35
178666,8,65,35
178726,8,65,35
178789,8,65,35
178853,8,65,35
178914,8,65,35
178985,8,65,35
179042,8,65,35
179104,8,65,35
179169,7,65,35
179232,7,65,35
179293,7,65,35
179357,7,65,35
179420,7,65,35
179484,6,65,35
179545,6,65,35
179607,6,65,35
179684,6,65,35
179798,6,65,35
179869,6,65,35
179927,6,65,35
179987,6,65,35
180052,6,65,35
180119,6,65,35
180178,6,65,35
180241,6,65,35
180306,6,65,35
180368,6,65,35
180428,6,65,35
180499,6,65,35
180565,6,65,35
180617,6,65,35
180682,6,65,35
180745,6,65,35
180809,6,65,35
180871,6,65,35
180935,6,65,35
181003,6,65,35
181072,6,65,35
181126,6,65,35
181187,6,65,35
181249,6,65,35
181316,6,65,35
181378,6,65,35
181441,6,65,35
181503,6,65,35
181567,6,65,35
181630,6,65,35
181692,6,65,35
181756,6,65,35
181819,6,65,35
181883,6,65,35
181947,6,65,35
182011,6,65,35
182075,6,65,35
182137,6,65,35
182203,6,65,35
182266,6,65,35
182328,6,65,35
182390,6,65,35
182453,6,65,35
182517,6,65,35
182583,6,65,35
182642,6,65,35
182707,7,65,35
182769,7,65,35
182833,7,65,35
182901,8,65,35
182960,9,65,35
183022,9,65,35
183087,9,65,35
183152,10,65,35
183215,10,65,35
183277,10,65,35
183341,10,65,35
183405,10,65,35
183467,10,65,35
183531,10,65,35
183594,10,65,35
183699,10,65,35
183768,10,65,35
183848,10,65,35
183917,10,65,35
183976,10,65,35
184041,10,65,35
184104,10,65,35
184167,10,65,35
184231,10,65,35
184292,10,65,35
184354,10,65,35
184419,10,65,35
184482,10,65,35
184545,10,65,35
184608,10,65,35
184672,10,65,35
184735,10,65,35
184804,8,65,35
184867,8,65,35
184928,8,65,35
184999,8,65,35
185053,8,65,35
185115,8,65,35
185179,8,65,35
185241,8,65,35
185305,8,65,35
185369,8,65,35
185432,8,65,35
185498,8,65,35
185559,8,65,35
185624,8,65,35
185687,8,65,35
185751,8,65,35
185818,7,65,35
185875,7,65,35
185944,7,65,35
186005,7,65,35
186075,7,65,35
186133,7,65,35
186193,7,65,35
186258,6,65,35
186316,6,65,35
186378,6,65,35
186441,6,65,35
186506,6,65,35
186569,6,65,35
186632,6,65,35
186698,6,65,35
186759,6,65,35
186822,6,65,35
186885,6,65,35
186949,6,65,35
187012,6,65,35
187081,7,65,35
187138,7,65,35
187199,7,65,35
187267,7,65,35
187331,7,65,35
187392,7,65,35
187452,7,65,35
187518,6,65,35
187578,6,65,35
187640,6,65,35
187704,6,65,35
187767,6,65,35
187834,5,64,36
187897,4,63,37
187956,5,63,37
188019,5,63,37
188085,5,63,37
188150,5,63,37
188209,5,63,37
188270,5,63,37
188332,4,62,38
188395,5,62,38
188459,5,62,38
188522,5,62,38
188584,5,62,38
188650,5,62,38
188714,5,62,38
188775,5,62,38
188838,5,62,38
188900,5,62,38
188965,5,62,38
189026,5,62,38
189090,5,62,38
189154,5,62,38
189217,5,62,38
189281,5,62,38
189344,5,62,38
189408,5,62,38
189471,5,62,38
189535,5,62,38
189599,5,62,38
189662,5,62,38
189724,5,62,38
189787,5,62,38
189865,5,62,38
189928,5,62,38
189992,5,62,38
190055,5,62,38
190118,5,62,38
190186,5,62,38
190244,5,62,38
190308,5,62,38
190371,5,62,38
190435,5,62,38
190505,5,62,38
190568,5,62,38
190653,5,62,38
190710,5,62,38
190775,5,62,38
190834,5,62,38
190899,5,62,38
190961,5,62,38
191024,5,62,38
191089,5,62,38
191152,5,62,38
191216,5,62,38
191286,5,62,38
191353,5,62,38
191422,5,62,38
191484,5,62,38
191545,5,62,38
191609,5,62,38
191673,5,62,38
191735,5,62,38
191798,5,62,38
191865,5,62,38
191925,5,62,38
191988,5,62,38
192053,5,62,38
192120,5,62,38
192177,5,62,38
192240,5,62,38
192304,5,62,38
192368,5,62,38
192432,5,62,38
192495,5,62,38
192559,5,62,38
192623,5,62,38
192688,5,62,38
192749,5,62,38
192813,5,62,38
192877,4,61,39
192939,4,61,39
193005,5,61,39
193067,5,61,39
193130,5,61,39
193195,6,61,39
193276,7,61,39
193338,7,61,39
193402,9,61,39
193467,9,61,39
193533,9,61,39
193594,9,61,39
193655,9,61,39
193718,9,61,39
193783,9,61,39
193870,9,61,39
193952,9,61,39
194036,9,61,39
194093,8,61,39
194155,8,61,39
194219,8,61,39
194283,8,61,39
194344,8,61,39
194408,8,61,39
194471,8,61,39
194534,8,61,39
194598,8,61,39
194662,8,61,39
194726,7,61,39
194788,7,61,39
194855,7,61,39
194915,7,61,39
194982,7,61,39
195048,7,61,39
195105,7,61,39
195168,7,61,39
195228,7,61,39
195290,7,61,39
195354,7,61,39
195417,7,61,39
195481,7,61,39
195545,7,61,39
195608,7,61,39
195669,7,61,39
195733,7,61,39
195800,7,61,39
195859,7,61,39
195922,7,61,39
195986,7,61,39
196052,6,61,39
196112,6,61,39
196176,6,61,39
196241,6,61,39
196304,6,61,39
196367,6,61,39
196428,6,61,39
196492,6,61,39
196552,6,61,39
196618,6,61,39
196682,6,61,39
196745,6,61,39
196809,6,61,39
196872,6,61,39
196936,6,61,39
197001,6,61,39
197065,6,61,39
197131,6,61,39
197192,6,61,39
197254,6,61,39
197316,6,61,39
197380,6,61,39
197442,6,61,39
197506,6,61,39
197569,5,61,39
197632,5,61,39
197695,5,61,39
197759,5,61,39
197823,5,61,39
197886,5,61,39
197949,5,61,39
198013,5,61,39
198076,5,61,39
198140,5,61,39
198205,5,61,39
198266,5,61,39
198330,5,61,39
198395,6,61,39
198459,8,61,39
198521,8,61,39
198583,8,61,39
198650,11,61,39
198711,11,61,39
198772,11,61,39
198836,12,61,39
198902,14,61,39
198968,14,61,39
199028,14,61,39
199103,14,61,39
199173,13,61,39
199233,13,61,39
199303,13,61,39
199361,13,61,39
199422,13,61,39
199485,13,61,39
199552,13,61,39
199636,13,61,39
199716,13,61,39
199779,13,61,39
199838,13,61,39
199901,13,61,39
199965,13,61,39
200027,13,61,39
200091,13,61,39
200153,13,61,39
200216,13,61,39
200276,13,61,39
200339,13,61,39
200403,13,61,39
200466,13,61,39
200530,13,61,39
200592,13,61,39
200657,13,61,39
200721,13,61,39
200784,13,61,39
200848,13,61,39
200911,13,61,39
200973,13,61,39
201037,13,61,39
201099,13,61,39
201163,13,61,39
201226,13,61,39
201289,13,61,39
201353,13,61,39
201421,13,61,39
201487,13,61,39
201544,13,61,39
201606,13,61,39
201669,13,61,39
201733,13,61,39
201797,13,61,39
201861,13,61,39
201923,13,61,39
201988,13,61,39
202052,13,61,39
202117,13,61,39
202182,12,61,39
202248,12,61,39
202308,12,61,39
202371,12,61,39
202435,12,61,39
202505,12,61,39
